build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.220630372,0.001432665,0.222222222,0.0,1.0,0.0,6.0,7.0,1.0,6.049811494,0.0,0.0,0.0,0.0,1.0,1.0,54.0,0.0,25.0,23.0,25.0,62.0,73.0,61.0,25.0,19.0,9.0,0.0,23.0,26.0,18.0,20.0,3.0,9.0,0.0,24.0,0.0,27.0,0.0,0.0,0.0,23.0,16.0,18.0,22.0,21.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.001428571,0.196428571,0.2,1.0,0.0,6.0,2.0,0.0,4.170906088,0.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,25.0,24.0,24.0,64.0,76.0,63.0,25.0,19.0,8.0,0.0,23.0,26.0,22.0,20.0,7.0,9.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,21.0,23.0,19.0,22.0,21.0
0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.219686163,0.001426534,0.218181818,0.0,1.0,0.0,6.0,7.0,1.0,5.890995188,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,25.0,25.0,23.0,61.0,72.0,54.0,25.0,14.0,8.0,0.0,25.0,26.0,23.0,19.0,19.0,8.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,18.0,25.0,18.0,21.0,19.0
0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.219858156,0.00141844,0.214285714,0.0,1.0,0.0,6.0,7.0,1.0,6.964371879,0.0,0.0,0.0,0.0,1.0,1.0,56.0,0.0,23.0,23.0,25.0,61.0,72.0,54.0,23.0,14.0,7.0,0.0,21.0,26.0,22.0,19.0,9.0,8.0,0.0,23.0,0.0,24.0,0.0,0.0,0.0,20.0,21.0,18.0,21.0,24.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.219346049,0.001362398,0.2,0.2,1.0,0.0,6.0,2.0,0.0,5.153073254,0.0,1.0,0.0,1.0,0.0,0.0,60.0,0.0,23.0,18.0,25.0,65.0,76.0,63.0,20.0,19.0,9.0,0.0,23.0,26.0,21.0,21.0,9.0,9.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,14.0,18.0,19.0,22.0,13.0
0,1.0,260.0,0.0,0.0,2.0,0.0,10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.219047619,0.001360544,0.280701754,0.6,1.0,0.0,6.0,7.0,1.0,5.602200649,0.0,0.0,0.0,0.0,3.0,7.0,114.0,2.8149915,25.0,24.0,23.0,65.0,76.0,65.0,24.0,19.0,9.0,0.0,25.0,26.0,13.0,22.0,20.0,9.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,21.0,24.0,19.0,22.0,21.0
0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.224050633,0.001265823,0.177304965,0.0,1.0,1.0,6.0,7.0,1.0,3.87586842,0.0,0.0,0.0,0.0,1.0,1.0,141.0,2.321928,25.0,20.0,24.0,65.0,76.0,63.0,24.0,19.0,9.0,0.0,20.0,26.0,22.0,21.0,13.0,9.0,0.0,19.0,0.0,26.0,0.0,0.0,0.0,8.0,20.0,19.0,22.0,14.0
0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.223767383,0.001264223,0.176056338,0.0,1.0,0.0,6.0,7.0,1.0,9.296286664,0.0,0.0,0.0,0.0,1.0,1.0,142.0,1.5849625,25.0,25.0,24.0,65.0,76.0,63.0,23.0,19.0,9.0,0.0,25.0,26.0,22.0,21.0,23.0,9.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,11.0,25.0,19.0,22.0,23.0
0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.223484848,0.001262626,0.174825175,0.0,1.0,0.0,6.0,7.0,1.0,4.607376151,0.0,0.0,0.0,0.0,1.0,1.0,143.0,1.5849625,24.0,24.0,21.0,65.0,76.0,63.0,24.0,19.0,6.0,0.0,24.0,26.0,23.0,21.0,7.0,7.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,21.0,24.0,19.0,22.0,25.0
1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.223203026,0.001261034,0.173611111,0.0,1.0,0.0,6.0,7.0,1.0,5.69389251,0.0,0.0,0.0,0.0,1.0,1.0,144.0,0.0,24.0,24.0,25.0,65.0,76.0,63.0,24.0,19.0,8.0,0.0,21.0,26.0,19.0,21.0,15.0,8.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,10.0,21.0,19.0,22.0,24.0
1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0.22418136,0.001259446,0.179310345,0.0,1.0,1.0,6.0,7.0,2.0,6.236521505,0.0,0.0,0.0,0.0,1.0,2.0,145.0,1.0612781,25.0,14.0,25.0,65.0,76.0,63.0,23.0,19.0,9.0,0.0,25.0,26.0,22.0,21.0,23.0,9.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,2.0,25.0,19.0,22.0,23.0
1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.225157233,0.001257862,0.184931507,0.0,1.0,1.0,6.0,7.0,1.0,6.225618277,0.0,0.0,0.0,0.0,1.0,1.0,146.0,0.0,24.0,24.0,24.0,65.0,76.0,63.0,24.0,19.0,8.0,0.0,24.0,26.0,22.0,21.0,15.0,8.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,24.0,24.0,19.0,22.0,25.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.226130653,0.001256281,0.19047619,0.0,1.0,1.0,6.0,7.0,1.0,6.089370136,0.0,0.0,0.0,0.0,1.0,1.0,147.0,0.0,25.0,23.0,23.0,65.0,76.0,63.0,24.0,19.0,9.0,0.0,25.0,26.0,22.0,21.0,5.0,9.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,23.0,23.0,19.0,22.0,23.0
0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,1.0,0.225846926,0.001254705,0.189189189,0.0,1.0,0.0,6.0,1.0,2.0,9.524052407,0.0,0.0,0.0,0.0,1.0,2.0,148.0,1.9749374,24.0,22.0,25.0,65.0,76.0,63.0,24.0,19.0,9.0,0.0,19.0,26.0,24.0,21.0,21.0,9.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,19.0,17.0,19.0,22.0,21.0
0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.22625,0.00125,0.187919463,0.0,1.0,0.0,6.0,2.0,2.0,4.190055299,0.0,1.0,0.0,0.0,1.0,3.0,149.0,0.21366918,25.0,22.0,24.0,65.0,76.0,63.0,25.0,19.0,9.0,0.0,24.0,26.0,14.0,21.0,25.0,9.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,22.0,24.0,19.0,22.0,25.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.225685786,0.001246883,0.275862069,0.6,1.0,0.0,6.0,7.0,1.0,6.543675468,0.0,0.0,0.0,0.0,1.0,1.0,116.0,0.0,25.0,25.0,20.0,65.0,76.0,63.0,25.0,19.0,6.0,0.0,25.0,26.0,24.0,21.0,15.0,8.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,5.0,25.0,19.0,22.0,23.0
1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.226368159,0.001243781,0.186666667,0.0,1.0,1.0,6.0,7.0,1.0,6.512927453,1.0,0.0,0.0,0.0,1.0,1.0,150.0,0.0,25.0,25.0,25.0,65.0,76.0,63.0,25.0,19.0,5.0,0.0,24.0,26.0,20.0,21.0,4.0,7.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,7.0,21.0,19.0,22.0,7.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.223290598,0.000534188,0.173020528,0.0,1.0,0.0,5.0,2.0,1.0,4.744691592,0.0,1.0,0.0,0.0,1.0,1.0,341.0,0.0,25.0,25.0,24.0,72.0,77.0,72.0,25.0,21.0,8.0,0.0,25.0,27.0,23.0,22.0,21.0,8.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,22.0,25.0,19.0,22.0,21.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223171383,0.000533903,0.17251462,0.0,1.0,0.0,5.0,4.0,0.0,3.867914308,1.0,0.0,0.0,1.0,0.0,0.0,342.0,0.0,26.0,26.0,26.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,23.0,27.0,11.0,22.0,14.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,7.0,23.0,19.0,22.0,14.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.223052295,0.000533618,0.172011662,0.0,1.0,0.0,5.0,7.0,1.0,7.456836293,0.0,0.0,0.0,0.0,1.0,1.0,343.0,0.0,26.0,21.0,25.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,24.0,27.0,25.0,22.0,26.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,15.0,15.0,19.0,22.0,26.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.222933333,0.000533333,0.171511628,0.0,1.0,0.0,5.0,7.0,1.0,6.284284687,0.0,0.0,0.0,0.0,1.0,1.0,344.0,0.0,26.0,24.0,22.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,26.0,27.0,15.0,22.0,25.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,16.0,24.0,19.0,22.0,25.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222814499,0.000533049,0.0,0.0,1.0,0.0,6.0,2.0,0.0,4.981845767,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,25.0,21.0,26.0,72.0,77.0,72.0,24.0,21.0,10.0,0.0,25.0,27.0,25.0,22.0,14.0,10.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,21.0,23.0,19.0,22.0,18.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222695791,0.000532765,0.0,0.0,1.0,0.0,6.0,3.0,0.0,4.156748574,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,26.0,24.0,26.0,72.0,77.0,72.0,26.0,21.0,9.0,0.0,20.0,27.0,25.0,22.0,23.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,17.0,20.0,19.0,22.0,24.0
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22257721,0.000532481,0.171014493,0.0,1.0,0.0,6.0,4.0,0.0,3.846423484,1.0,0.0,0.0,1.0,0.0,0.0,345.0,0.0,26.0,15.0,26.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,24.0,27.0,18.0,22.0,11.0,10.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,9.0,15.0,19.0,22.0,21.0
0,3.0,42.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.222990953,0.000532198,0.357142857,0.0,1.0,1.0,6.0,0.0,1.0,9.621620139,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0.9619687,24.0,21.0,27.0,72.0,78.0,73.0,23.0,21.0,10.0,0.0,24.0,27.0,13.0,22.0,8.0,10.0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,21.0,24.0,19.0,22.0,21.0
1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22287234,0.000531915,0.173410405,0.0,1.0,0.0,6.0,2.0,1.0,6.580638105,0.0,0.0,0.0,0.0,1.0,1.0,346.0,0.0,26.0,24.0,25.0,72.0,77.0,72.0,26.0,21.0,9.0,0.0,21.0,27.0,25.0,22.0,17.0,10.0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,21.0,21.0,19.0,22.0,23.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223285486,0.000531632,0.175792507,0.0,1.0,1.0,6.0,3.0,0.0,3.86513366,0.0,0.0,0.0,1.0,0.0,0.0,347.0,0.0,26.0,26.0,26.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,24.0,27.0,19.0,22.0,25.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,18.0,24.0,19.0,22.0,25.0
1,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.223166844,0.00053135,0.333333333,0.0,1.0,0.0,6.0,7.0,1.0,6.046969125,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,27.0,27.0,25.0,72.0,78.0,73.0,25.0,21.0,11.0,0.0,27.0,27.0,22.0,22.0,6.0,11.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,27.0,23.0,19.0,22.0,15.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.223579395,0.000531067,0.197530864,0.2,1.0,1.0,6.0,7.0,1.0,5.917246786,0.0,0.0,0.0,0.0,1.0,1.0,243.0,0.0,26.0,26.0,26.0,72.0,77.0,72.0,26.0,21.0,10.0,0.0,26.0,27.0,15.0,22.0,25.0,10.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,26.0,26.0,19.0,22.0,26.0
0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.223342175,0.000530504,0.196721311,0.2,1.0,0.0,6.0,7.0,2.0,6.213089194,0.0,0.0,0.0,0.0,1.0,2.0,244.0,0.5499109,26.0,26.0,25.0,72.0,77.0,72.0,25.0,21.0,10.0,0.0,26.0,27.0,15.0,22.0,23.0,10.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,26.0,25.0,19.0,22.0,25.0
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223223754,0.000530223,0.192,0.2,1.0,0.0,6.0,2.0,0.0,4.004720026,0.0,1.0,0.0,1.0,0.0,0.0,125.0,0.0,27.0,26.0,26.0,72.0,78.0,73.0,26.0,21.0,11.0,0.0,27.0,27.0,21.0,22.0,3.0,11.0,0.0,27.0,0.0,30.0,0.0,0.0,0.0,26.0,26.0,19.0,22.0,26.0
0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.2236354,0.000529942,0.375,0.0,1.0,1.0,6.0,0.0,1.0,11.15724661,0.0,0.0,0.0,0.0,1.0,2.0,16.0,1.5,26.0,25.0,27.0,72.0,78.0,73.0,25.0,21.0,11.0,0.0,26.0,27.0,26.0,22.0,9.0,11.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,11.0,25.0,19.0,22.0,23.0
